Provence,number,year,GDP
甘肃,first_num,2005,308.0599976
甘肃,second_num,2005,838.5599976
甘肃,third_num,2005,787.3599854
甘肃,tGDP,2005,1933.97998
云南,first_num,2005,669.8099976
云南,second_num,2005,1432.76001
云南,third_num,2005,1370.319946
云南,tGDP,2005,3461.72998
广西,first_num,2005,912.5
广西,second_num,2005,1510.680054
广西,third_num,2005,1652.569946
广西,tGDP,2005,3984.100098
湖南,first_num,2005,1274.150024
湖南,second_num,2005,2596.709961
湖南,third_num,2005,2640.47998
湖南,tGDP,2005,6596.100098
陕西,first_num,2005,435.769989
陕西,second_num,2005,1849.280029
陕西,third_num,2005,1390.609985
陕西,tGDP,2005,3933.719971
广东,first_num,2005,1428.27002
广东,second_num,2005,11339.92969
广东,third_num,2005,9598.339844
广东,tGDP,2005,22557.36914
吉林,first_num,2005,625.6099854
吉林,second_num,2005,1580.829956
吉林,third_num,2005,1413.829956
吉林,tGDP,2005,3620.27002
河北,first_num,2005,1503.069946
河北,second_num,2005,5232.5
河北,third_num,2005,3360.540039
河北,tGDP,2005,10012.11035
湖北,first_num,2005,1082.130005
湖北,second_num,2005,2810.01001
湖北,third_num,2005,2628
湖北,tGDP,2005,6590.189941
贵州,first_num,2005,368.9400024
贵州,second_num,2005,826.6300049
贵州,third_num,2005,783.4899902
贵州,tGDP,2005,2005.420044
山东,first_num,2005,1963.51001
山东,second_num,2005,10628.62012
山东,third_num,2005,5924.740234
山东,tGDP,2005,18366.86914
江西,first_num,2005,727.3699951
江西,second_num,2005,1917.469971
江西,third_num,2005,1411.920044
江西,tGDP,2005,4056.76001
河南,first_num,2005,1892.01001
河南,second_num,2005,5514.140137
河南,third_num,2005,3181.27002
河南,tGDP,2005,10587.41992
辽宁,first_num,2005,882.4099731
辽宁,second_num,2005,3953.280029
辽宁,third_num,2005,3173.320068
辽宁,tGDP,2005,8047.259766
山西,first_num,2005,262.4200134
山西,second_num,2005,2353.159912
山西,third_num,2005,1563.939941
山西,tGDP,2005,4230.529785
安徽,first_num,2005,966.4899902
安徽,second_num,2005,2221.169922
安徽,third_num,2005,2187.459961
安徽,tGDP,2005,5350.169922
福建,first_num,2005,841.2000122
福建,second_num,2005,3200.26001
福建,third_num,2005,2527.469971
福建,tGDP,2005,6554.689941
浙江,first_num,2005,892.8300171
浙江,second_num,2005,7166.149902
浙江,third_num,2005,5378.870117
浙江,tGDP,2005,13417.67969
江苏,first_num,2005,1461.48999
江苏,second_num,2005,10355.03027
江苏,third_num,2005,6489.140137
江苏,tGDP,2005,18598.68945
重庆,first_num,2005,463.3999939
重庆,second_num,2005,1259.119995
重庆,third_num,2005,1347.969971
重庆,tGDP,2005,3467.719971
宁夏,first_num,2005,72.08000183
宁夏,second_num,2005,281.230011
宁夏,third_num,2005,252.7899933
宁夏,tGDP,2005,612.6099854
海南,first_num,2005,300.75
海南,second_num,2005,220.0700073
海南,third_num,2005,373.75
海南,tGDP,2005,897.9899902
台湾,first_num,2005,0
台湾,second_num,2005,0
台湾,third_num,2005,0
台湾,tGDP,2005,0
北京,first_num,2005,97.98999786
北京,second_num,2005,2026.51001
北京,third_num,2005,4761.810059
北京,tGDP,2005,6969.52002
天津,first_num,2005,112.3799973
天津,second_num,2005,2051.169922
天津,third_num,2005,1534.069946
天津,tGDP,2005,3905.639893
上海,first_num,2005,80.33999634
上海,second_num,2005,4452.919922
上海,third_num,2005,4620.919922
上海,tGDP,2005,9247.660156
香港,first_num,2005,0
香港,second_num,2005,0
香港,third_num,2005,0
香港,tGDP,2005,0
澳门,first_num,2005,0
澳门,second_num,2005,0
澳门,third_num,2005,0
澳门,tGDP,2005,0
中国,first_num,2005,21806.69922
中国,second_num,2005,88084.39844
中国,third_num,2005,77427.79688
中国,tGDP,2005,187318.9063
新疆,first_num,2006,527.7999878
新疆,second_num,2006,1459.300049
新疆,third_num,2006,1058.160034
新疆,tGDP,2006,3045.26001
西藏,first_num,2006,50.90000153
西藏,second_num,2006,80.09999847
西藏,third_num,2006,160.0099945
西藏,tGDP,2006,290.7600098
内蒙古,first_num,2006,649.6199951
内蒙古,second_num,2006,2327.439941
内蒙古,third_num,2006,1814.420044
内蒙古,tGDP,2006,4944.25
青海,first_num,2006,69.63999939
青海,second_num,2006,331.1600037
青海,third_num,2006,240.7799988
青海,tGDP,2006,648.5
四川,first_num,2006,1595.47998
四川,second_num,2006,3775.189941
四川,third_num,2006,3267.139893
四川,tGDP,2006,8690.240234
黑龙江,first_num,2006,737.5900269
黑龙江,second_num,2006,3365.310059
黑龙江,third_num,2006,2086
黑龙江,tGDP,2006,6211.799805
甘肃,first_num,2006,333.3500061
甘肃,second_num,2006,1043.189941
甘肃,third_num,2006,900.1599731
甘肃,tGDP,2006,2276.699951
云南,first_num,2006,749.8099976
云南,second_num,2006,1712.599976
云南,third_num,2006,1544.310059
云南,tGDP,2006,3988.139893
广西,first_num,2006,1032.469971
广西,second_num,2006,1878.560059
广西,third_num,2006,1917.469971
广西,tGDP,2006,4746.160156
湖南,first_num,2006,1332.22998
湖南,second_num,2006,3151.699951
湖南,third_num,2006,3084.959961
湖南,tGDP,2006,7688.669922
陕西,first_num,2006,488.480011
陕西,second_num,2006,2440.5
陕西,third_num,2006,1594.76001
陕西,tGDP,2006,4743.609863
广东,first_num,2006,1577.119995
广东,second_num,2006,13431.82031
广东,third_num,2006,11195.53027
广东,tGDP,2006,26587.75977
吉林,first_num,2006,672.7600098
吉林,second_num,2006,1915.290039
吉林,third_num,2006,1687.069946
吉林,tGDP,2006,4275.120117
河北,first_num,2006,1606.47998
河北,second_num,2006,6115.009766
河北,third_num,2006,3938.939941
河北,tGDP,2006,11467.59961
湖北,first_num,2006,1140.410034
湖北,second_num,2006,3365.080078
湖北,third_num,2006,3075.830078
湖北,tGDP,2006,7617.470215
贵州,first_num,2006,393.1700134
贵州,second_num,2006,980.7800293
贵州,third_num,2006,908.0499878
贵州,tGDP,2006,2338.97998
山东,first_num,2006,2138.899902
山东,second_num,2006,12751.2002
山东,third_num,2006,7187.259766
山东,tGDP,2006,21900.18945
江西,first_num,2006,786.1400146
江西,second_num,2006,2320.73999
江西,third_num,2006,1563.650024
江西,tGDP,2006,4820.529785
河南,first_num,2006,2049.919922
河南,second_num,2006,6724.609863
河南,third_num,2006,3721.439941
河南,tGDP,2006,12362.79004
辽宁,first_num,2006,976.3699951
辽宁,second_num,2006,4729.5
辽宁,third_num,2006,3545.280029
辽宁,tGDP,2006,9304.519531
山西,first_num,2006,276.769989
山西,second_num,2006,2748.330078
山西,third_num,2006,1727.439941
山西,tGDP,2006,4878.609863
安徽,first_num,2006,1028.660034
安徽,second_num,2006,2648.129883
安徽,third_num,2006,2471.939941
安徽,tGDP,2006,6112.5
福建,first_num,2006,896.1699829
福建,second_num,2006,3743.709961
福建,third_num,2006,2974.669922
福建,tGDP,2006,7583.850098
浙江,first_num,2006,925.0999756
浙江,second_num,2006,8509.570313
浙江,third_num,2006,6307.850098
浙江,tGDP,2006,15718.46973
江苏,first_num,2006,1545.01001
江苏,second_num,2006,12250.83984
江苏,third_num,2006,7849.22998
江苏,tGDP,2006,21742.05078
重庆,first_num,2006,425.8099976
重庆,second_num,2006,1500.969971
重庆,third_num,2006,1564.790039
重庆,tGDP,2006,3907.22998
宁夏,first_num,2006,79.54000092
宁夏,second_num,2006,349.8299866
宁夏,third_num,2006,281.3900146
宁夏,tGDP,2006,725.9000244
海南,first_num,2006,344.480011
海南,second_num,2006,287.8599854
海南,third_num,2006,420.5100098
海南,tGDP,2006,1044.910034
台湾,first_num,2006,0
台湾,second_num,2006,0
台湾,third_num,2006,0
台湾,tGDP,2006,0
北京,first_num,2006,98.04000092
北京,second_num,2006,2191.429932
北京,third_num,2006,5580.810059
北京,tGDP,2006,8117.779785
天津,first_num,2006,118.2300034
天津,second_num,2006,2488.290039
天津,third_num,2006,1752.630005
天津,tGDP,2006,4462.740234
上海,first_num,2006,93.80000305
上海,second_num,2006,5028.370117
上海,third_num,2006,5244.200195
上海,tGDP,2006,10572.24023
香港,first_num,2006,0
香港,second_num,2006,0
香港,third_num,2006,0
香港,tGDP,2006,0
澳门,first_num,2006,0
澳门,second_num,2006,0
澳门,third_num,2006,0
澳门,tGDP,2006,0
中国,first_num,2006,23317
中国,second_num,2006,104361.7969
中国,third_num,2006,91759.70313
中国,tGDP,2006,219438.5
新疆,first_num,2007,628.7199707
新疆,second_num,2007,1647.550049
新疆,third_num,2007,1246.890015
新疆,tGDP,2007,3523.159912
西藏,first_num,2007,54.88999939
西藏,second_num,2007,98.48000336
西藏,third_num,2007,188.8200073
西藏,tGDP,2007,341.4299927
内蒙古,first_num,2007,762.0999756
内蒙古,second_num,2007,3154.560059
内蒙古,third_num,2007,2174.459961
内蒙古,tGDP,2007,6423.180176
青海,first_num,2007,83.41000366
青海,second_num,2007,417.7799988
青海,third_num,2007,282.4200134
青海,tGDP,2007,797.3499756
四川,first_num,2007,2032
四川,second_num,2007,4641.299805
四川,third_num,2007,3832
四川,tGDP,2007,10562.38965
黑龙江,first_num,2007,915.3800049
黑龙江,second_num,2007,3695.580078
黑龙江,third_num,2007,2454.040039
黑龙江,tGDP,2007,7104
甘肃,first_num,2007,385.9700012
甘肃,second_num,2007,1279.319946
甘肃,third_num,2007,1037.109985
甘肃,tGDP,2007,2702.399902
云南,first_num,2007,837.3499756
云南,second_num,2007,2051.080078
云南,third_num,2007,1852.880005
云南,tGDP,2007,4772.52002
广西,first_num,2007,1241.349976
广西,second_num,2007,2425.290039
广西,third_num,2007,2289
广西,tGDP,2007,5823.410156
湖南,first_num,2007,1626.52002
湖南,second_num,2007,3916.439941
湖南,third_num,2007,3657.040039
湖南,tGDP,2007,9439.599609
陕西,first_num,2007,592.6300049
陕西,second_num,2007,2964.560059
陕西,third_num,2007,1908.599976
陕西,tGDP,2007,5757.290039
广东,first_num,2007,1695.569946
广东,second_num,2007,15939.09961
广东,third_num,2007,13449.73047
广东,tGDP,2007,31777.00977
吉林,first_num,2007,783.7999878
吉林,second_num,2007,2475.449951
吉林,third_num,2007,2025.439941
吉林,tGDP,2007,5284.689941
河北,first_num,2007,1804.719971
河北,second_num,2007,7241.799805
河北,third_num,2007,4662.97998
河北,tGDP,2007,13607.32031
湖北,first_num,2007,1378
湖北,second_num,2007,3966.679932
湖北,third_num,2007,3886
湖北,tGDP,2007,9333.400391
贵州,first_num,2007,446.3800049
贵州,second_num,2007,1148.27002
贵州,third_num,2007,1147.25
贵州,tGDP,2007,2884.110107
山东,first_num,2007,2509.139893
山东,second_num,2007,14776.53027
山东,third_num,2007,8680.240234
山东,tGDP,2007,25776.91016
江西,first_num,2007,905.7700195
江西,second_num,2007,2840.919922
江西,third_num,2007,1753.560059
江西,tGDP,2007,5800.25
河南,first_num,2007,2217.659912
河南,second_num,2007,8282.830078
河南,third_num,2007,4511.970215
河南,tGDP,2007,15012.45996
辽宁,first_num,2007,1133.400024
辽宁,second_num,2007,5853.100098
辽宁,third_num,2007,4036.98999
辽宁,tGDP,2007,11164.2998
山西,first_num,2007,269.6799927
山西,second_num,2007,3438.580078
山西,third_num,2007,2025.089966
山西,tGDP,2007,6024.450195
安徽,first_num,2007,1200.180054
安徽,second_num,2007,3289.120117
安徽,third_num,2007,2874.879883
安徽,tGDP,2007,7360.919922
福建,first_num,2007,1002.109985
福建,second_num,2007,4549.419922
福建,third_num,2007,3697.600098
福建,tGDP,2007,9248.530273
浙江,first_num,2007,986.0200195
浙江,second_num,2007,10148.4502
浙江,third_num,2007,7645.959961
浙江,tGDP,2007,18753.73047
江苏,first_num,2007,1816.23999
江苏,second_num,2007,14306.40039
江苏,third_num,2007,9618.519531
江苏,tGDP,2007,26018.48047
重庆,first_num,2007,482.3900146
重庆,second_num,2007,1892.099976
重庆,third_num,2007,1748.02002
重庆,tGDP,2007,4676.129883
宁夏,first_num,2007,97.88999939
宁夏,second_num,2007,451.8200073
宁夏,third_num,2007,339.4899902
宁夏,tGDP,2007,919.1099854
海南,first_num,2007,361.0700073
海南,second_num,2007,364.2600098
海南,third_num,2007,497.9500122
海南,tGDP,2007,1254.170044
台湾,first_num,2007,0
台湾,second_num,2007,0
台湾,third_num,2007,0
台湾,tGDP,2007,0
北京,first_num,2007,101.2600021
北京,second_num,2007,2509.399902
北京,third_num,2007,6742.660156
北京,tGDP,2007,9846.80957
天津,first_num,2007,110.1900024
天津,second_num,2007,2892.530029
天津,third_num,2007,2047.680054
天津,tGDP,2007,5252.759766
上海,first_num,2007,101.8399963
上海,second_num,2007,5678.509766
上海,third_num,2007,6408.5
上海,tGDP,2007,12494.00977
香港,first_num,2007,0
香港,second_num,2007,0
香港,third_num,2007,0
香港,tGDP,2007,0
澳门,first_num,2007,0
澳门,second_num,2007,0
澳门,third_num,2007,0
澳门,tGDP,2007,0
中国,first_num,2007,27674.09961
中国,second_num,2007,126633.6016
中国,third_num,2007,115784.6016
中国,tGDP,2007,270092.3125
新疆,first_num,2008,691.0999756
新疆,second_num,2008,2086.73999
新疆,third_num,2008,1425.569946
新疆,tGDP,2008,4183.209961
西藏,first_num,2008,60.50999832
西藏,second_num,2008,115.7600021
西藏,third_num,2008,219.6399994
西藏,tGDP,2008,394.8500061
内蒙古,first_num,2008,906.9799805
内蒙古,second_num,2008,4271.029785
内蒙古,third_num,2008,2583.790039
内蒙古,tGDP,2008,8496.200195
青海,first_num,2008,105.5800018
青海,second_num,2008,529.4000244
青海,third_num,2008,326.5499878
青海,tGDP,2008,1018.619995
四川,first_num,2008,2366.149902
四川,second_num,2008,5790.100098
四川,third_num,2008,4350
四川,tGDP,2008,12601.23047
黑龙江,first_num,2008,1089.099976
黑龙江,second_num,2008,4365.899902
黑龙江,third_num,2008,2855
黑龙江,tGDP,2008,8314.370117
甘肃,first_num,2008,463
甘肃,second_num,2008,1471.430054
甘肃,third_num,2008,1241.680054
甘肃,tGDP,2008,3166.820068
云南,first_num,2008,1020.940002
云南,second_num,2008,2451.090088
云南,third_num,2008,2228.070068
云南,tGDP,2008,5692.120117
广西,first_num,2008,1453.900024
广西,second_num,2008,3037.73999
广西,third_num,2008,2679.939941
广西,tGDP,2008,7021
湖南,first_num,2008,2007.400024
湖南,second_num,2008,4933.080078
湖南,third_num,2008,4216.160156
湖南,tGDP,2008,11555
陕西,first_num,2008,753.7199707
陕西,second_num,2008,3842.080078
陕西,third_num,2008,2255.52002
陕西,tGDP,2008,7314.580078
广东,first_num,2008,1970.22998
广东,second_num,2008,18402.64063
广东,third_num,2008,15323.58984
广东,tGDP,2008,36796.71094
吉林,first_num,2008,916.7000122
吉林,second_num,2008,3064.629883
吉林,third_num,2008,2442.72998
吉林,tGDP,2008,6426.100098
河北,first_num,2008,2034.599976
河北,second_num,2008,8777.419922
河北,third_num,2008,5376.589844
河北,tGDP,2008,16011.96973
湖北,first_num,2008,1780
湖北,second_num,2008,4963.609863
湖北,third_num,2008,4586.77002
湖北,tGDP,2008,11328.88965
贵州,first_num,2008,547.8499756
贵州,second_num,2008,1408.709961
贵州,third_num,2008,1376.839966
贵州,tGDP,2008,3561.560059
山东,first_num,2008,3002.649902
山东,second_num,2008,17702.16992
山东,third_num,2008,10367.23047
山东,tGDP,2008,30933.2793
江西,first_num,2008,1060.380005
江西,second_num,2008,3414.879883
江西,third_num,2008,2005.069946
江西,tGDP,2008,6971.049805
河南,first_num,2008,2658.800049
河南,second_num,2008,10477.91992
河南,third_num,2008,5271.060059
河南,tGDP,2008,18018.5293
辽宁,first_num,2008,1302
辽宁,second_num,2008,7512.109863
辽宁,third_num,2008,4647.459961
辽宁,tGDP,2008,13668.58008
山西,first_num,2008,302.480011
山西,second_num,2008,4265.77002
山西,third_num,2008,2370.47998
山西,tGDP,2008,7315.399902
安徽,first_num,2008,1418.079956
安徽,second_num,2008,4137.350098
安徽,third_num,2008,3318.73999
安徽,tGDP,2008,8851.660156
福建,first_num,2008,1157.75
福建,second_num,2008,5415.77002
福建,third_num,2008,4249.589844
福建,tGDP,2008,10823.00977
浙江,first_num,2008,1095.430054
浙江,second_num,2008,11580.33008
浙江,third_num,2008,8811.169922
浙江,tGDP,2008,21462.68945
江苏,first_num,2008,2100
江苏,second_num,2008,16663.81055
江苏,third_num,2008,11548.7998
江苏,tGDP,2008,30981.98047
重庆,first_num,2008,575.4000244
重庆,second_num,2008,2433.27002
重庆,third_num,2008,2087.98999
重庆,tGDP,2008,5793.660156
宁夏,first_num,2008,120
宁夏,second_num,2008,581.2399902
宁夏,third_num,2008,397.269989
宁夏,tGDP,2008,1203.920044
海南,first_num,2008,437.6099854
海南,second_num,2008,434.3999939
海南,third_num,2008,587.2199707
海南,tGDP,2008,1503.060059
台湾,first_num,2008,0
台湾,second_num,2008,0
台湾,third_num,2008,0
台湾,tGDP,2008,0
北京,first_num,2008,112.8099976
北京,second_num,2008,2693.149902
北京,third_num,2008,7682.069824
北京,tGDP,2008,11115
天津,first_num,2008,122.5800018
天津,second_num,2008,3821.070068
天津,third_num,2008,2410.72998
天津,tGDP,2008,6719.009766
上海,first_num,2008,111.8000031
上海,second_num,2008,6235.919922
上海,third_num,2008,7350.430176
上海,tGDP,2008,14069.86035
香港,first_num,2008,0
香港,second_num,2008,0
香港,third_num,2008,0
香港,tGDP,2008,0
澳门,first_num,2008,0
澳门,second_num,2008,0
澳门,third_num,2008,0
澳门,tGDP,2008,0
中国,first_num,2008,32464.09961
中国,second_num,2008,149956.5938
中国,third_num,2008,136823.9063
中国,tGDP,2008,319244.5938
新疆,first_num,2009,759.7399902
新疆,second_num,2009,1929.589966
新疆,third_num,2009,1587.719971
新疆,tGDP,2009,4277.049805
西藏,first_num,2009,63.88000107
西藏,second_num,2009,136.6300049
西藏,third_num,2009,240.8500061
西藏,tGDP,2009,441.3599854
内蒙古,first_num,2009,929.5999756
内蒙古,second_num,2009,5114
内蒙古,third_num,2009,3696.649902
内蒙古,tGDP,2009,9740.25
青海,first_num,2009,107.4000015
青海,second_num,2009,575.3300171
青海,third_num,2009,398.5400085
青海,tGDP,2009,1081.27002
四川,first_num,2009,2240.610107
四川,second_num,2009,6711.870117
四川,third_num,2009,5198.799805
四川,tGDP,2009,14151.28027
黑龙江,first_num,2009,1154.329956
黑龙江,second_num,2009,4060.719971
黑龙江,third_num,2009,3371.949951
黑龙江,tGDP,2009,8587
甘肃,first_num,2009,497.0499878
甘肃,second_num,2009,1527.23999
甘肃,third_num,2009,1363.27002
甘肃,tGDP,2009,3387.560059
云南,first_num,2009,1067.599976
云南,second_num,2009,2582.530029
云南,third_num,2009,2519.620117
云南,tGDP,2009,6169.75
广西,first_num,2009,1458.48999
广西,second_num,2009,3381.540039
广西,third_num,2009,2919.129883
广西,tGDP,2009,7759.160156
湖南,first_num,2009,1969.689941
湖南,second_num,2009,5687.189941
湖南,third_num,2009,5402.810059
湖南,tGDP,2009,13059.69043
陕西,first_num,2009,789.6400146
陕西,second_num,2009,4236.419922
陕西,third_num,2009,3143.73999
陕西,tGDP,2009,8169.799805
广东,first_num,2009,2010.27002
广东,second_num,2009,19419.69922
广东,third_num,2009,18052.58984
广东,tGDP,2009,39482.55859
吉林,first_num,2009,980.5700073
吉林,second_num,2009,3541.919922
吉林,third_num,2009,2756.26001
吉林,tGDP,2009,7278.75
河北,first_num,2009,2207.340088
河北,second_num,2009,8959.830078
河北,third_num,2009,6068.310059
河北,tGDP,2009,17235.48047
湖北,first_num,2009,1795.900024
湖北,second_num,2009,6038.080078
湖北,third_num,2009,5127.120117
湖北,tGDP,2009,12961.09961
贵州,first_num,2009,550.2700195
贵州,second_num,2009,1476.619995
贵州,third_num,2009,1885.790039
贵州,tGDP,2009,3912.679932
山东,first_num,2009,3226.639893
山东,second_num,2009,18901.83008
山东,third_num,2009,11768.17969
山东,tGDP,2009,33896.64844
江西,first_num,2009,1098.660034
江西,second_num,2009,3919.449951
江西,third_num,2009,2637.070068
江西,tGDP,2009,7655.180176
河南,first_num,2009,2769.050049
河南,second_num,2009,11010.5
河南,third_num,2009,5700.910156
河南,tGDP,2009,19480.46094
辽宁,first_num,2009,1414.900024
辽宁,second_num,2009,7906.339844
辽宁,third_num,2009,5891.25
辽宁,tGDP,2009,15212.49023
山西,first_num,2009,477.5899963
山西,second_num,2009,3993.800049
山西,third_num,2009,2886.919922
山西,tGDP,2009,7358.310059
安徽,first_num,2009,1495.449951
安徽,second_num,2009,4905.220215
安徽,third_num,2009,3662.149902
安徽,tGDP,2009,10062.82031
福建,first_num,2009,1182.73999
福建,second_num,2009,6005.299805
福建,third_num,2009,5048.490234
福建,tGDP,2009,12236.53027
浙江,first_num,2009,1163.079956
浙江,second_num,2009,11908.49023
浙江,third_num,2009,9918.780273
浙江,tGDP,2009,22990.34961
江苏,first_num,2009,2261.860107
江苏,second_num,2009,18566.36914
江苏,third_num,2009,13629.07031
江苏,tGDP,2009,34457.30078
重庆,first_num,2009,606.7999878
重庆,second_num,2009,3448.77002
重庆,third_num,2009,2474.439941
重庆,tGDP,2009,6530.009766
宁夏,first_num,2009,127.25
宁夏,second_num,2009,662.3200073
宁夏,third_num,2009,563.7399902
宁夏,tGDP,2009,1353.310059
海南,first_num,2009,462.1900024
海南,second_num,2009,443.4299927
海南,third_num,2009,748.5900269
海南,tGDP,2009,1654.209961
台湾,first_num,2009,0
台湾,second_num,2009,0
台湾,third_num,2009,0
台湾,tGDP,2009,0
北京,first_num,2009,118.2900009
北京,second_num,2009,2855.550049
北京,third_num,2009,9179.19043
北京,tGDP,2009,12153.03027
天津,first_num,2009,128.8500061
天津,second_num,2009,3987.840088
天津,third_num,2009,3405.159912
天津,tGDP,2009,7521.850098
上海,first_num,2009,113.8199997
上海,second_num,2009,6001.779785
上海,third_num,2009,8930.849609
上海,tGDP,2009,15046.4502
香港,first_num,2009,0
香港,second_num,2009,0
香港,third_num,2009,0
香港,tGDP,2009,0
澳门,first_num,2009,0
澳门,second_num,2009,0
澳门,third_num,2009,0
澳门,tGDP,2009,0
中国,first_num,2009,33583.80078
中国,second_num,2009,160171.7031
中国,third_num,2009,154762.2031
中国,tGDP,2009,348517.6875
新疆,first_num,2010,1078.630005
新疆,second_num,2010,2592.149902
新疆,third_num,2010,1766.689941
新疆,tGDP,2010,5437.470215
西藏,first_num,2010,68.72000122
西藏,second_num,2010,163.9199982
西藏,third_num,2010,274.8200073
西藏,tGDP,2010,507.4599915
内蒙古,first_num,2010,1095.280029
内蒙古,second_num,2010,6367.689941
内蒙古,third_num,2010,4209.02002
内蒙古,tGDP,2010,11672
青海,first_num,2010,134.9199982
青海,second_num,2010,744.6300049
青海,third_num,2010,470.8800049
青海,tGDP,2010,1350.430054
四川,first_num,2010,2482.889893
四川,second_num,2010,8672.179688
四川,third_num,2010,6030.410156
四川,tGDP,2010,17185.48047
黑龙江,first_num,2010,1302.900024
黑龙江,second_num,2010,5204.109863
黑龙江,third_num,2010,3861.590088
黑龙江,tGDP,2010,10368.59961
甘肃,first_num,2010,599.2800293
甘肃,second_num,2010,1984.969971
甘肃,third_num,2010,1536.5
甘肃,tGDP,2010,4120.75
云南,first_num,2010,1108.380005
云南,second_num,2010,3223.48999
云南,third_num,2010,2892.310059
云南,tGDP,2010,7224.180176
广西,first_num,2010,1675.060059
广西,second_num,2010,4511.680176
广西,third_num,2010,3383.110107
广西,tGDP,2010,9569.849609
湖南,first_num,2010,2325.5
湖南,second_num,2010,7343.189941
湖南,third_num,2010,6369.27002
湖南,tGDP,2010,16037.95996
陕西,first_num,2010,988.4500122
陕西,second_num,2010,5446.100098
陕西,third_num,2010,3688.929932
陕西,tGDP,2010,10123.48047
广东,first_num,2010,2286.97998
广东,second_num,2010,23014.5293
广东,third_num,2010,20711.55078
广东,tGDP,2010,46013.05859
吉林,first_num,2010,1050.150024
吉林,second_num,2010,4506.310059
吉林,third_num,2010,3111.120117
吉林,tGDP,2010,8667.580078
河北,first_num,2010,2562.810059
河北,second_num,2010,10707.67969
河北,third_num,2010,7123.77002
河北,tGDP,2010,20394.25977
湖北,first_num,2010,2147
湖北,second_num,2010,7767.240234
湖北,third_num,2010,6053.370117
湖北,tGDP,2010,15967.61035
贵州,first_num,2010,625.0300293
贵州,second_num,2010,1800.060059
贵州,third_num,2010,2177.070068
贵州,tGDP,2010,4602.160156
山东,first_num,2010,3588.280029
山东,second_num,2010,21238.49023
山东,third_num,2010,14343.13965
山东,tGDP,2010,39169.92188
江西,first_num,2010,1206.97998
江西,second_num,2010,5122.879883
江西,third_num,2010,3121.399902
江西,tGDP,2010,9451.259766
河南,first_num,2010,3258.090088
河南,second_num,2010,13226.37988
河南,third_num,2010,6607.890137
河南,tGDP,2010,23092.35938
辽宁,first_num,2010,1631.079956
辽宁,second_num,2010,9976.820313
辽宁,third_num,2010,6849.370117
辽宁,tGDP,2010,18457.26953
山西,first_num,2010,554.4799805
山西,second_num,2010,5234
山西,third_num,2010,3412.379883
山西,tGDP,2010,9200.860352
安徽,first_num,2010,1729.02002
安徽,second_num,2010,6436.620117
安徽,third_num,2010,4193.680176
安徽,tGDP,2010,12359.33008
福建,first_num,2010,1363.670044
福建,second_num,2010,7522.830078
福建,third_num,2010,5850.620117
福建,tGDP,2010,14737.12012
浙江,first_num,2010,1360.560059
浙江,second_num,2010,14297.92969
浙江,third_num,2010,12063.82031
浙江,tGDP,2010,27722.31055
江苏,first_num,2010,2540.100098
江苏,second_num,2010,21753.92969
江苏,third_num,2010,17131.44922
江苏,tGDP,2010,41425.48047
重庆,first_num,2010,685.3800049
重庆,second_num,2010,4359.120117
重庆,third_num,2010,2881.080078
重庆,tGDP,2010,7925.580078
宁夏,first_num,2010,159.2899933
宁夏,second_num,2010,827.9099731
宁夏,third_num,2010,702.4500122
宁夏,tGDP,2010,1689.650024
海南,first_num,2010,539.8300171
海南,second_num,2010,571
海南,third_num,2010,953.6699829
海南,tGDP,2010,2064.5
台湾,first_num,2010,0
台湾,second_num,2010,0
台湾,third_num,2010,0
台湾,tGDP,2010,0
北京,first_num,2010,124.3600006
北京,second_num,2010,3388.379883
北京,third_num,2010,10600.83984
北京,tGDP,2010,14113.58008
天津,first_num,2010,145.5800018
天津,second_num,2010,4840.22998
天津,third_num,2010,4238.649902
天津,tGDP,2010,9224.459961
上海,first_num,2010,114.1500015
上海,second_num,2010,7218.319824
上海,third_num,2010,9833.509766
上海,tGDP,2010,17165.98047
香港,first_num,2010,0
香港,second_num,2010,0
香港,third_num,2010,0
香港,tGDP,2010,0
澳门,first_num,2010,0
澳门,second_num,2010,0
澳门,third_num,2010,0
澳门,tGDP,2010,0
中国,first_num,2010,38430.80078
中国,second_num,2010,191629.7969
中国,third_num,2010,182058.5938
中国,tGDP,2010,412119.3125
新疆,first_num,2011,1139.030029
新疆,second_num,2011,3225.899902
新疆,third_num,2011,2245.120117
新疆,tGDP,2011,6610.049805
西藏,first_num,2011,74.47000122
西藏,second_num,2011,208.7899933
西藏,third_num,2011,322.5700073
西藏,tGDP,2011,605.8300171
内蒙古,first_num,2011,1306.300049
内蒙古,second_num,2011,8037.689941
内蒙古,third_num,2011,5015.890137
内蒙古,tGDP,2011,14359.87988
青海,first_num,2011,155.0800018
青海,second_num,2011,975.1799927
青海,third_num,2011,540.1799927
青海,tGDP,2011,1670.439941
四川,first_num,2011,2983.51001
四川,second_num,2011,11029.12988
四川,third_num,2011,7014.040039
四川,tGDP,2011,21026.67969
黑龙江,first_num,2011,1701.5
黑龙江,second_num,2011,6330.529785
黑龙江,third_num,2011,4549.970215
黑龙江,tGDP,2011,12582
甘肃,first_num,2011,678.75
甘肃,second_num,2011,2377.830078
甘肃,third_num,2011,1963.790039
甘肃,tGDP,2011,5020.370117
云南,first_num,2011,1411.01001
云南,second_num,2011,3780.320068
云南,third_num,2011,3701.790039
云南,tGDP,2011,8893.120117
