Year,Provenceid,Provence,tGDP,first_num,second_num,third_num,first_por,second_por,third_por,avgpeople
1959,110000,北京市,46.27999878,3.960000038,28.69000053,13.63000011,8.556599617,61.99219894,29.45120049,703
1959,320000,江苏省,79.62000275,25.79000092,27.56999969,26.26000023,32.39139938,34.6269989,32.9817009,186
1959,650000,新疆维吾尔自治区,21.37000084,8.729999542,8.479999542,4.159999847,40.85169983,39.68180084,19.46649933,344
1959,350000,福建省,29.21999931,11.06999969,10.14000034,8.010000229,37.88499832,34.70230103,27.41270065,192
1959,330000,浙江省,47.34999847,17.79999924,16.88999939,12.65999985,37.5923996,35.67050171,26.7371006,183
1959,630000,青海省,6.940000057,1.929999948,3.029999971,1.980000019,27.80979919,43.65990067,28.53030014,284
1959,120000,天津市,41.25,2.799999952,29.10000038,9.350000381,6.787899971,70.54550171,22.66670036,744
1959,360000,江西省,34.63000107,15.35000038,7.900000095,11.38000011,44.32569885,22.81259918,32.86169815,178
1959,210000,辽宁省,136.6900024,18.39999962,95.20999908,23.07999992,13.46109962,69.65399933,16.88489914,553
1959,220000,吉林省,37.15000153,9.909999847,19.67000008,7.570000172,26.67560005,52.94749832,20.37689972,280
1959,140000,山西省,48.29999924,12.39999962,23,12.89999962,25.67289925,47.61899948,26.70809937,294
1959,640000,宁夏回族自治区,4.360000134,1.820000052,1.340000033,1.200000048,41.74309921,30.73390007,27.52289963,217
1959,620000,甘肃省,23.72999954,7.590000153,10.21000004,5.929999828,31.98480034,43.02569962,24.98950005,183
1959,230000,黑龙江省,73.5,17.44000053,38.09999847,17.95999908,23.72789955,51.83670044,24.43540001,453
1959,610000,陕西省,35.58000183,12.72999954,14.93000031,7.920000076,35.7784996,41.96179962,22.25970078,192
1959,370000,山东省,75.95999908,28.72999954,27.86000061,19.37000084,37.82249832,36.67720032,25.50029945,141
1959,520000,贵州省,23.51000023,10.05000019,9.010000229,4.449999809,42.74779892,38.32410049,18.92810059,136
1959,530000,云南省,25.35000038,9,10.01000023,6.340000153,35.50299835,39.48720169,25.00989914,133
1959,310000,上海市,128.4900055,4.289999962,94.81999969,29.37999916,3.338799953,73.79560089,22.86560059,1268
1959,440000,广东省,73.5,27.38999939,26.68000031,19.43000031,37.26530075,36.29930115,26.43540001,215.0399933
1959,150000,内蒙古自治区,35.75999832,14.75,13.40999985,7.599999905,41.24720001,37.5,21.25279999,349
1959,450000,广西壮族自治区,26.75,11.68000031,8.880000114,6.190000057,43.66360092,33.19630051,23.14019966,121.8199997
1959,340000,安徽省,57.97000122,27.45000076,19.70999908,10.81000042,47.35210037,34.00030136,18.64760017,170
1959,420000,湖北省,64.22000122,24.77000046,22.59000015,16.86000061,38.57049942,35.17599869,26.25349998,203
1959,130000,河北省,74.20999908,27,28.26000023,18.95000076,36.3832016,38.08110046,25.53560066,197
1959,430000,湖南省,61.95000076,23.60000038,21.56999969,16.78000069,38.09519958,34.81840134,27.08639908,168
1960,142,中国,1470.099976,340.7000122,652.5999756,476.7999878,23.20000076,44.40000153,32.40000153,220
1960,150000,内蒙古自治区,35.56000137,11.80000019,17.11000061,7.650000095,33.1833992,48.11589813,21.5128994,325
1960,310000,上海市,158.3899994,4.230000019,123.3600006,30.79999924,2.670599937,77.88369751,19.44569969,1521
1960,350000,福建省,29.57999992,9.140000343,12.01000023,8.430000305,30.89929962,40.60179901,28.49900055,190
1960,530000,云南省,25.43000031,8.829999924,10.5,6.099999905,34.72280121,41.28979874,23.98740005,134
1960,120000,天津市,42.65999985,2.650000095,29.64999962,10.35999966,6.211900234,69.50299835,24.28499985,746
1960,520000,贵州省,22.94000053,8.600000381,9.489999771,4.849999905,37.48910141,41.36880112,21.14209938,135
1960,440000,广东省,72.76000214,25.5,28.12000084,19.13999939,35.04669952,38.64759827,26.3057003,209.8600006
1960,320000,江苏省,86.80000305,25.68000031,35.95999908,25.15999985,29.58530045,41.42860031,28.98620033,203
1960,140000,山西省,50.20000076,8.899999619,28.60000038,12.69999981,17.72909927,56.9720993,25.29879951,298
1960,220000,吉林省,41.83000183,8.260000229,24.63999939,8.930000305,19.7465992,58.90510178,21.34830093,289
1960,230000,黑龙江省,80.44999695,11.72000027,48.08000183,20.64999962,14.56809998,59.76380157,25.66810036,461
1960,110000,北京市,57.47000122,4.010000229,37.02999878,16.43000031,6.977600098,64.43360138,28.58880043,812
1960,130000,河北省,73.44000244,23.43000031,30.87999916,19.12999916,31.90360069,42.04790115,26.04850006,194
1960,620000,甘肃省,17.81999969,4.570000172,8.909999847,4.340000153,25.64529991,50,24.35470009,143
1960,510000,四川省,55.91999817,21.70000076,22.82999992,11.39000034,38.80540085,40.82619858,20.36840057,107
1960,610000,陕西省,38.29999924,12.59000015,17.17000008,8.539999962,32.87210083,44.83029938,22.29770088,200
1960,450000,广西壮族自治区,26.14999962,10.63000011,8.390000343,7.130000114,40.65010071,32.08409882,27.26580048,119.4400024
